Table S7. Host predicted by homology match.															
Qry Seqence ID	Salmonella Genome ID	E-value	Identity	Bitscore	Qry Alignment Len	Sub Alignment Len									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066065.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066085.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066105.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066125.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066135.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066165.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066205.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066215.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066225.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066285.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066295.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066325.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066345.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066365.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066385.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066405.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066425.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066435.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066505.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066525.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066535.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066565.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066585.1.fna	0	86.391	3212	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066625.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066665.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066685.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066715.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066725.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066765.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066775.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066805.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003066845.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066845.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003066865.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066865.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003066885.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066885.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003066895.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066895.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003066925.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066925.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003066945.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066945.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066965.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003066985.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067045.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067065.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067125.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067145.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067165.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067185.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067205.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067205.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067215.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067215.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067245.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067245.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067255.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067255.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067285.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067285.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067295.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067295.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003067295.1.fna	0	87.941	3162	2685	2688									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003067295.1.fna	0	86.651	3190	2886	2889									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067325.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067325.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003067325.1.fna	0	87.941	3162	2685	2688									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003067325.1.fna	0	86.651	3190	2886	2889									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067345.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067345.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003067345.1.fna	0	87.941	3162	2685	2688									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003067345.1.fna	0	86.651	3190	2886	2889									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067365.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067365.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067385.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067385.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067395.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067395.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067425.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067425.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067445.2.fna	0	75.413	1423	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067445.2.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067505.1.fna	0	75.382	1417	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067505.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003067505.1.fna	0	87.997	3286	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003067505.1.fna	0	88.136	3308	2779	2787									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_003067505.1.fna	0	88.136	3308	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067515.1.fna	0	86.324	3201	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067725.1.fna	0	75.372	1423	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067725.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067745.1.fna	0	75.372	1423	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067745.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067785.1.fna	0	75.372	1423	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067785.1.fna	0	86.565	3240	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067845.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067855.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067925.2.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067945.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067965.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003067985.2.fna	0	75.382	1417	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003067985.2.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003067985.2.fna	0	87.86	3286	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003067985.2.fna	0	87.999	3308	2797	2805									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_003067985.2.fna	0	87.999	3308	2797	2805									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068005.1.fna	0	75.413	1423	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068005.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068055.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068065.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068065.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068125.1.fna	0	73.478	1530	4408	4381									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068165.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068165.1.fna	0	87.825	3280	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068165.1.fna	0	87.963	3302	2797	2805									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068205.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068205.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068225.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068225.1.fna	0	86.396	3212	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068235.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068235.1.fna	0	87.825	3280	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068235.1.fna	0	87.963	3302	2797	2805									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068265.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068265.1.fna	0	87.825	3280	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068265.1.fna	0	87.963	3302	2797	2805									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068285.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068285.1.fna	0	87.961	3280	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068285.1.fna	0	88.1	3302	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068305.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068305.1.fna	0	87.825	3280	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068305.1.fna	0	87.963	3302	2797	2805									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068325.1.fna	0	73.478	1530	4408	4381									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068345.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068345.1.fna	0	87.961	3280	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068345.1.fna	0	88.1	3302	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068365.1.fna	0	88.849	3415	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068365.1.fna	0	89.029	3443	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_003068365.1.fna	0	89.029	3443	2779	2778									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068505.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068505.1.fna	0	87.825	3280	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068505.1.fna	0	87.963	3302	2797	2805									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068525.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068525.1.fna	0	86.396	3212	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068545.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068585.1.fna	0	73.482	1530	4405	4378									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068605.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068605.1.fna	0	86.396	3212	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068635.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068635.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068715.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068765.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068765.1.fna	0	85.771	2891	2732	2742									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068775.1.fna	0	86.396	3212	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068805.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068805.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068825.1.fna	0	75.372	1423	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068825.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068885.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068905.1.fna	0	75.372	1423	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068905.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068925.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068935.1.fna	0	75.372	1423	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068935.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068965.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068965.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003068985.1.fna	0	75.336	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003068985.1.fna	0	86.483	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_003068985.1.fna	0	84.342	2667	2727	2751									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_003068985.1.fna	0	84.245	2651	2727	2751									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_003069005.1.fna	0	86.396	3212	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_003069025.1.fna	0	75.344	1445	3149	3142									
