Table S12. Phage AMGs identified by VIBRANT.							
Viral gene ID	AMG	KO	KO Name	KO E-value	KO Score	KO V-score	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_18		K13525	"VCP, CDC48; transitional endoplasmic reticulum ATPase"	1.50E-40	136.9	0.34	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_19		K17734	aprX; serine protease AprX [EC:3.4.21.-]	6.30E-16	55.9	0.07	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_20							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_21							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_22							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_23		K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	1.60E-18	64.7	3.81	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_24							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_25		K07486	K07486; transposase	1.20E-99	332.3	0.1	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_26							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_27		K02314	dnaB; replicative DNA helicase [EC:3.6.4.12]	2.50E-11	40.8	5.15	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_28							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_29							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_30							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_31							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_32							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_33		K21512	"gpA; terminase, large subunit [EC:3.1.21.4]"	1.30E-127	424.7	1.08	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_34							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_35							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_36		K01358	"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"	1.20E-31	108.2	2.48	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_37							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_38							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_39							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_40							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_41		K03566	"gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator"	1.00E-85	285.9	0.02	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_42		K08177	"oxlT; MFS transporter, OFA family, oxalate/formate antiporter"	5.00E-38	128.3	0	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_43							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_44							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_45							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_46							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_47							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_48							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_49							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_50							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_51							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_52							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_53		K01185	E3.2.1.17; lysozyme [EC:3.2.1.17]	5.80E-33	112.7	4.48	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_54							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_55							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_56							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_57							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_58		K13695	nlpC; probable lipoprotein NlpC	3.20E-13	47.3	0.03	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_59							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_60							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_61							
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_62		K08640	E3.4.17.14; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	5.60E-21	72.7	1.65	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222_63							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_1							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_2							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_3							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_4							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_5							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_6							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_7							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_8							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_9							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_10							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_11							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_12							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_13		K08640	E3.4.17.14; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	3.00E-22	76.9	1.65	
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_14							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_15							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_16							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_17							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_18							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_19							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_20							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_21							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_22							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_23							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_24							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_25		K06237	"COL4A; collagen, type IV, alpha"	5.00E-12	41.3	0.93	
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_26							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_27							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_28							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_29							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_30							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_31							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_32							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_33							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_34		K03722	dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]	5.80E-20	69.2	0.36	
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_35							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_36							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_37							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_38							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_39							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_40							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_41							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_42		K02335	polA; DNA polymerase I [EC:2.7.7.7]	1.30E-52	177.3	7.66	
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_43							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_44							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_45							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_46							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_47							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_48							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_49							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_50		K01358	"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"	5.00E-18	63.3	2.48	
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_51							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_52							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_53							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_54							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_55							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_56		K21919	KCTD9; BTB/POZ domain-containing protein KCTD9	7.20E-54	181.2	0.11	
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_57							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_58							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_59							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_60		K21919	KCTD9; BTB/POZ domain-containing protein KCTD9	5.10E-54	181.6	0.11	
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_61							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_62							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_63							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_64							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_65							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_66							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_67							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_68							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_69							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_70							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_71							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_72							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_73							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_74							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_75							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_76							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_77							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_78							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_79							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_80							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_81							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_82							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_83							
IMGVR_UViG_3300020577_007195|3300020577|Ga0212215_10000175_84							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_1							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_2							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_3							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_4							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_5							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_6							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_7							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_8							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_9							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_10							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_11							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_12							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_13							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_14							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_15							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_16							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_17							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_18		K14680	E6.5.1.3; RNA ligase [EC:6.5.1.3]	2.90E-47	159.2	1.33	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_19							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_20							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_21							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_22							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_23							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_24							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_25							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_26							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_27		K15352	pipB2; secreted effector protein PipB2	6.40E-70	233.7	0.43	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_28							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_29							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_30							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_31							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_32							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_33		K15352	pipB2; secreted effector protein PipB2	3.10E-50	168.9	0.43	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_34							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_35		K07074	K07074; uncharacterized protein	3.90E-35	119.6	1.48	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_36							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_37							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_38							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_39							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_40							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_41							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_42							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_43							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_44							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_45							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_46							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_47							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_48							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_49							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_50							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_51		K02935	"RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12"	3.70E-11	41.2	0.01	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_52							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_53							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_54							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_55							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_56							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_57							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_58							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_59							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_60							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_61							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_62							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_63							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_64							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_65							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_66		K00974	cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	8.40E-50	167.9	0.71	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_67							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_68							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_69							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_70							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_71							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_72							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_73							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_74							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_75							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_76							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_77							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_78							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_79							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_80							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_81							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_82							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_83							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_84							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_85							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_86							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_87							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_88	AMG	K09474	phoN; acid phosphatase (class A) [EC:3.1.3.2]	1.60E-11	41.2	0	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_89							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_90							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_91		K01462	"PDF, def; peptide deformylase [EC:3.5.1.88]"	1.60E-21	74.7	0.15	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_92							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_93							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_94							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_95							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_96							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_97							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_98							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_99							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_100		K03465	"thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]"	7.70E-39	131.6	4.3	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_101							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_102							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_103							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_104		K01159	ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	8.30E-13	45.8	1.23	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_105		K03111	ssb; single-strand DNA-binding protein	2.00E-19	68.4	4.34	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_106							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_107							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_108							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_109							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_110							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_111							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_112							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_113							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_114							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_115							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_116							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_117							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_118							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_119							
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_120		K18955	"whiB1_2_3_4; WhiB family transcriptional regulator, redox-sensing transcriptional regulator"	7.50E-19	66.5	1.45	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_121		K02314	dnaB; replicative DNA helicase [EC:3.6.4.12]	2.30E-104	347.8	5.15	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246_122		K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	0	1356.1	1.36	
