Table S11. Phage AMGs identified by DRAMV.												
Viral gene ID	Viral ID	Gene Pos	Start Pos	End Pos	Strandedness	Rank	KEGG ID	KEGG Hit	Auxiliary Score	Transposon	AMG Flags	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_75	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	75	"53,332"	"53,928"	1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	2	FALSE	M	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_111	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	111	"88,010"	"88,999"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_150	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	150	"113,264"	"113,971"	1	C	K06217	phosphate starvation-inducible protein PhoH and related proteins	1	FALSE	MK	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_169	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	169	"139,148"	"140,251"	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_172	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	172	"147,398"	"149,077"	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_179	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	179	"165,974"	"171,958"	1	D			1	FALSE	MKP	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_187	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	187	"178,271"	"179,350"	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_188	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	188	"179,353"	"180,090"	1	D			1	FALSE	M	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_238	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	238	"215,198"	"215,455"	1	C	K02078	acyl carrier protein	1	FALSE	MK	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_259	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	259	"225,606"	"226,454"	1	C	K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	1	FALSE	M	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_280	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	280	"243,332"	"243,973"	1	D			1	FALSE	M	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_283	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	283	"245,367"	"246,338"	1	C	K01711	"GDPmannose 4,6-dehydratase [EC:4.2.1.47]"	1	FALSE	MK	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_284	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	284	"246,341"	"247,309"	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_331	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	331	"279,718"	"280,656"	1	C	K00560	thymidylate synthase [EC:2.1.1.45]	1	FALSE	M	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_431	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	431	"334,507"	"335,589"	1	C	K02030	polar amino acid transport system substrate-binding protein	2	FALSE	M	AMG
IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1_682	IMGVR_UViG_3300037247_001786_3300037247_Ga0392330_0000001__full-cat_1	682	"451,676"	"452,740"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300037247_002096_3300037247_Ga0392330_0000130__full-cat_1_61	IMGVR_UViG_3300037247_002096_3300037247_Ga0392330_0000130__full-cat_1	61	"46,325"	"47,281"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300048585_000186_3300048585_Ga0498913_0000146__full-cat_1_15	IMGVR_UViG_3300048585_000186_3300048585_Ga0498913_0000146__full-cat_1	15	6755	8005	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300048585_000186_3300048585_Ga0498913_0000146__full-cat_1_21	IMGVR_UViG_3300048585_000186_3300048585_Ga0498913_0000146__full-cat_1	21	"17,231"	"18,253"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300048586_000594_3300048586_Ga0498924_0007233__full-cat_1_25	IMGVR_UViG_3300048586_000594_3300048586_Ga0498924_0007233__full-cat_1	25	"19,426"	"20,337"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300048833_000100_3300048833_Ga0498916_0001283__full-cat_1_13	IMGVR_UViG_3300048833_000100_3300048833_Ga0498916_0001283__full-cat_1	13	4037	4276	1	C	K02078	acyl carrier protein	2	FALSE	MKF	AMG
IMGVR_UViG_3300048833_000100_3300048833_Ga0498916_0001283__full-cat_1_88	IMGVR_UViG_3300048833_000100_3300048833_Ga0498916_0001283__full-cat_1	88	"65,904"	"66,488"	1	C	K01494	dCTP deaminase [EC:3.5.4.13]	2	FALSE	M	AMG
IMGVR_UViG_3300004241_000002_3300004241_Ga0066604_10000029__full-cat_1_20	IMGVR_UViG_3300004241_000002_3300004241_Ga0066604_10000029__full-cat_1	20	"19,059"	"19,559"	1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	1	FALSE	M	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_91	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	91	"92,966"	"94,009"	-1	C	K20151	"alpha(1,3/1,4) fucosyltransferase [EC:2.4.1.65 2.4.1.152]"	1	FALSE	M	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_92	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	92	"94,082"	"95,389"	1	C	K07270	"glycosyl transferase, family 25"	1	FALSE	M	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_103	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	103	"103,873"	"104,670"	1	C	K00472	prolyl 4-hydroxylase [EC:1.14.11.2]	1	FALSE	MK	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_110	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	110	"109,827"	"111,248"	-1	C	K22721	inositol phosphorylceramide mannosyltransferase catalytic subunit [EC:2.4.1.370]	1	FALSE	MK	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_111	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	111	"111,275"	"111,970"	1	C	K22721	inositol phosphorylceramide mannosyltransferase catalytic subunit [EC:2.4.1.370]	1	FALSE	MK	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_198	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	198	"193,574"	"194,278"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_226	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	226	"219,761"	"221,053"	-1	C	K12244	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase [EC:2.4.1.229]	1	FALSE	M	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_235	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	235	"235,172"	"236,188"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1_263	IMGVR_UViG_3300006467_001658_3300006467_Ga0099972_12358135__full-cat_1	263	"260,765"	"262,192"	1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_33	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	33	"43,776"	"44,909"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_47	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	47	"57,881"	"58,960"	-1	C	K12244	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase [EC:2.4.1.229]	2	FALSE	M	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_67	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	67	"83,653"	"84,156"	1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	2	FALSE	M	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_85	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	85	"101,619"	"102,650"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_91	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	91	"107,499"	"108,926"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_119	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	119	"133,503"	"134,519"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_128	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	128	"148,638"	"149,930"	1	C	K12244	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase [EC:2.4.1.229]	2	FALSE	M	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_156	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	156	"175,413"	"176,117"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_242	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	242	"257,721"	"258,416"	-1	C	K22721	inositol phosphorylceramide mannosyltransferase catalytic subunit [EC:2.4.1.370]	2	FALSE	MK	AMG
IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1_243	IMGVR_UViG_3300010392_000611_3300010392_Ga0118731_107320116__full-cat_1	243	"258,443"	"259,864"	1	C	K22721	inositol phosphorylceramide mannosyltransferase catalytic subunit [EC:2.4.1.370]	2	FALSE	MK	AMG
IMGVR_UViG_3300015263_001049_3300015263_Ga0183003_10000220__full-cat_2_14	IMGVR_UViG_3300015263_001049_3300015263_Ga0183003_10000220__full-cat_2	14	"10,766"	"11,791"	1	D			3	FALSE	MKP	AMG
IMGVR_UViG_3300022562_001037_3300022562_Ga0247387_10000556__full-cat_2_8	IMGVR_UViG_3300022562_001037_3300022562_Ga0247387_10000556__full-cat_2	8	6307	7185	1	D			3	FALSE	MK	AMG
IMGVR_UViG_3300022562_001037_3300022562_Ga0247387_10000556__full-cat_2_9	IMGVR_UViG_3300022562_001037_3300022562_Ga0247387_10000556__full-cat_2	9	7185	8147	1	D			3	FALSE	MK	AMG
IMGVR_UViG_3300022562_001037_3300022562_Ga0247387_10000556__full-cat_2_11	IMGVR_UViG_3300022562_001037_3300022562_Ga0247387_10000556__full-cat_2	11	8373	9146	1	D			3	FALSE	MK	AMG
IMGVR_UViG_3300022562_001037_3300022562_Ga0247387_10000556__full-cat_2_28	IMGVR_UViG_3300022562_001037_3300022562_Ga0247387_10000556__full-cat_2	28	"21,591"	"22,556"	1	D			3	FALSE	MKP	AMG
IMGVR_UViG_3300024308_000001_3300024308_Ga0247725_1000018__full-cat_1_44	IMGVR_UViG_3300024308_000001_3300024308_Ga0247725_1000018__full-cat_1	44	"26,000"	"26,434"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300024308_000001_3300024308_Ga0247725_1000018__full-cat_1_179	IMGVR_UViG_3300024308_000001_3300024308_Ga0247725_1000018__full-cat_1	179	"149,207"	"150,274"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1	FALSE	M	AMG
IMGVR_UViG_3300024308_000001_3300024308_Ga0247725_1000018__full-cat_1_181	IMGVR_UViG_3300024308_000001_3300024308_Ga0247725_1000018__full-cat_1	181	"151,086"	"151,889"	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300024308_000001_3300024308_Ga0247725_1000018__full-cat_1_194	IMGVR_UViG_3300024308_000001_3300024308_Ga0247725_1000018__full-cat_1	194	"161,030"	"161,656"	1	C	K00943	dTMP kinase [EC:2.7.4.9]	1	FALSE	M	AMG
IMGVR_UViG_3300024308_000188_3300024308_Ga0247725_1000036__full-cat_1_134	IMGVR_UViG_3300024308_000188_3300024308_Ga0247725_1000036__full-cat_1	134	"126,232"	"126,867"	1	C	K00943	dTMP kinase [EC:2.7.4.9]	1	FALSE	M	AMG
IMGVR_UViG_3300024308_000188_3300024308_Ga0247725_1000036__full-cat_1_139	IMGVR_UViG_3300024308_000188_3300024308_Ga0247725_1000036__full-cat_1	139	"128,432"	"128,827"	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1_7	IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1	7	4991	5929	1	C	K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	2	FALSE	MKF	AMG
IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1_9	IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1	9	6610	7290	1	C	K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	2	FALSE	MK	AMG
IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1_10	IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1	10	7290	8192	1	C	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	2	FALSE	MK	AMG
IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1_20	IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1	20	"12,026"	"12,598"	1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	2	FALSE	M	AMG
IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1_73	IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1	73	"40,148"	"40,714"	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1_108	IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1	108	"63,720"	"64,487"	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]	1	FALSE	M	AMG
IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1_111	IMGVR_UViG_3300027955_000001_3300027955_Ga0209078_1000001__full-cat_1	111	"65,997"	"66,755"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300028025_000701_3300028025_Ga0247723_1000172__full-cat_1_5	IMGVR_UViG_3300028025_000701_3300028025_Ga0247723_1000172__full-cat_1	5	1518	3206	1	C	K09883	cobaltochelatase CobT [EC:6.6.1.2]	2	FALSE	MKF	AMG
IMGVR_UViG_3300032053_012063_3300032053_Ga0315284_10000755__full-cat_1_54	IMGVR_UViG_3300032053_012063_3300032053_Ga0315284_10000755__full-cat_1	54	"40,475"	"41,647"	1	C	K01251	adenosylhomocysteinase [EC:3.3.1.1]	2	FALSE	MF	AMG
IMGVR_UViG_3300032516_000013_3300032516_Ga0315273_10000065__full-cat_1_3	IMGVR_UViG_3300032516_000013_3300032516_Ga0315273_10000065__full-cat_1	3	2369	3487	-1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300032516_000013_3300032516_Ga0315273_10000065__full-cat_1_58	IMGVR_UViG_3300032516_000013_3300032516_Ga0315273_10000065__full-cat_1	58	"44,776"	"45,357"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300032516_000013_3300032516_Ga0315273_10000065__full-cat_1_70	IMGVR_UViG_3300032516_000013_3300032516_Ga0315273_10000065__full-cat_1	70	"52,284"	"53,204"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300034053_000011_3300034053_Ga0373890_000037__full-cat_1_23	IMGVR_UViG_3300034053_000011_3300034053_Ga0373890_000037__full-cat_1	23	"31,387"	"31,923"	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]	1	FALSE	M	AMG
IMGVR_UViG_3300037424_000596_3300037424_Ga0395806_0000807__full-cat_1_4	IMGVR_UViG_3300037424_000596_3300037424_Ga0395806_0000807__full-cat_1	4	3208	4806	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	MF	AMG
IMGVR_UViG_3300037483_000173_3300037483_Ga0395805_0001603__full-cat_1_25	IMGVR_UViG_3300037483_000173_3300037483_Ga0395805_0001603__full-cat_1	25	"14,117"	"14,914"	1	C	"K00558,K00558"	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1	FALSE	M	AMG
IMGVR_UViG_3300037755_000598_3300037755_Ga0395776_0000398__full-cat_1_90	IMGVR_UViG_3300037755_000598_3300037755_Ga0395776_0000398__full-cat_1	90	"55,779"	"56,186"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300037755_000828_3300037755_Ga0395776_0000263__full-cat_1_56	IMGVR_UViG_3300037755_000828_3300037755_Ga0395776_0000263__full-cat_1	56	"47,712"	"48,362"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300037755_000828_3300037755_Ga0395776_0000263__full-cat_1_99	IMGVR_UViG_3300037755_000828_3300037755_Ga0395776_0000263__full-cat_1	99	"77,310"	"78,341"	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1	FALSE	M	AMG
IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1_23	IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1	23	"14,516"	"15,679"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1_54	IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1	54	"49,958"	"50,929"	-1	C	K10046	"GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-]"	1	FALSE	MK	AMG
IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1_56	IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1	56	"51,438"	"52,184"	-1	D			1	FALSE	M	AMG
IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1_59	IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1	59	"53,401"	"54,219"	-1	D			1	FALSE	M	AMG
IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1_93	IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1	93	"73,635"	"74,885"	-1	C	K07175	PhoH-like ATPase	2	FALSE	MKF	AMG
IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1_95	IMGVR_UViG_3300049846_001393_3300049846_Ga0499941_000022__full-cat_1	95	"75,263"	"75,718"	1	C	K09457	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	2	FALSE	MKF	AMG
IMGVR_UViG_3300003691_000037_3300003691_JT63_1000192__full-cat_1_17	IMGVR_UViG_3300003691_000037_3300003691_JT63_1000192__full-cat_1	17	"14,420"	"14,971"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300010389_000032_3300010389_Ga0136549_10000177__full-cat_1_50	IMGVR_UViG_3300010389_000032_3300010389_Ga0136549_10000177__full-cat_1	50	"33,212"	"35,518"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_91	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	91	"92,963"	"94,006"	-1	C	K20151	"alpha(1,3/1,4) fucosyltransferase [EC:2.4.1.65 2.4.1.152]"	1	FALSE	M	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_92	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	92	"94,079"	"95,386"	1	C	K07270	"glycosyl transferase, family 25"	1	FALSE	M	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_103	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	103	"103,870"	"104,667"	1	C	K00472	prolyl 4-hydroxylase [EC:1.14.11.2]	1	FALSE	MK	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_110	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	110	"109,824"	"111,245"	-1	C	K22721	inositol phosphorylceramide mannosyltransferase catalytic subunit [EC:2.4.1.370]	1	FALSE	MK	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_111	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	111	"111,272"	"111,967"	1	C	K22721	inositol phosphorylceramide mannosyltransferase catalytic subunit [EC:2.4.1.370]	1	FALSE	MK	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_197	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	197	"193,571"	"194,275"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_225	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	225	"219,758"	"221,050"	-1	C	K12244	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase [EC:2.4.1.229]	1	FALSE	M	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_234	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	234	"235,169"	"236,185"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1_262	IMGVR_UViG_3300010430_006026_3300010430_Ga0118733_100000162__full-cat_1	262	"260,762"	"262,189"	1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300012889_000003_3300012889_Ga0163159_1000202__full-cat_1_55	IMGVR_UViG_3300012889_000003_3300012889_Ga0163159_1000202__full-cat_1	55	"34,124"	"35,875"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1	FALSE	M	AMG
IMGVR_UViG_3300022539_000091_3300022539_Ga0247426_1000075__full-cat_1_21	IMGVR_UViG_3300022539_000091_3300022539_Ga0247426_1000075__full-cat_1	21	"17,001"	"17,849"	1	C	K07001	NTE family protein	1	FALSE	MK	AMG
IMGVR_UViG_3300022539_000091_3300022539_Ga0247426_1000075__full-cat_1_37	IMGVR_UViG_3300022539_000091_3300022539_Ga0247426_1000075__full-cat_1	37	"31,676"	"32,305"	1	C	K00799	glutathione S-transferase [EC:2.5.1.18]	2	FALSE	MK	AMG
IMGVR_UViG_3300022539_000091_3300022539_Ga0247426_1000075__full-cat_1_56	IMGVR_UViG_3300022539_000091_3300022539_Ga0247426_1000075__full-cat_1	56	"55,997"	"57,031"	1	C	K01711	"GDPmannose 4,6-dehydratase [EC:4.2.1.47]"	2	FALSE	MK	AMG
IMGVR_UViG_3300022539_000091_3300022539_Ga0247426_1000075__full-cat_1_61	IMGVR_UViG_3300022539_000091_3300022539_Ga0247426_1000075__full-cat_1	61	"61,172"	"62,113"	-1	C	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	2	FALSE	MK	AMG
IMGVR_UViG_3300027719_000021_3300027719_Ga0209467_1000212__full-cat_1_37	IMGVR_UViG_3300027719_000021_3300027719_Ga0209467_1000212__full-cat_1	37	"29,899"	"30,399"	1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	1	FALSE	M	AMG
IMGVR_UViG_3300027985_000872_3300027985_Ga0259481_10000080__full-cat_1_44	IMGVR_UViG_3300027985_000872_3300027985_Ga0259481_10000080__full-cat_1	44	"21,134"	"21,688"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300027985_000872_3300027985_Ga0259481_10000080__full-cat_1_108	IMGVR_UViG_3300027985_000872_3300027985_Ga0259481_10000080__full-cat_1	108	"72,658"	"73,404"	-1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	1	FALSE	M	AMG
IMGVR_UViG_3300027985_000872_3300027985_Ga0259481_10000080__full-cat_1_249	IMGVR_UViG_3300027985_000872_3300027985_Ga0259481_10000080__full-cat_1	249	"153,492"	"155,282"	1	C	K21636	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]	1	FALSE	M	AMG
IMGVR_UViG_3300027987_000368_3300027987_Ga0259480_10000188__full-cat_1_59	IMGVR_UViG_3300027987_000368_3300027987_Ga0259480_10000188__full-cat_1	59	"38,012"	"38,599"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300028315_000369_3300028315_Ga0302095_10966669__full-cat_1_59	IMGVR_UViG_3300028315_000369_3300028315_Ga0302095_10966669__full-cat_1	59	"38,012"	"38,599"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300028422_000873_3300028422_Ga0304770_13824538__full-cat_1_44	IMGVR_UViG_3300028422_000873_3300028422_Ga0304770_13824538__full-cat_1	44	"21,134"	"21,688"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300028422_000873_3300028422_Ga0304770_13824538__full-cat_1_108	IMGVR_UViG_3300028422_000873_3300028422_Ga0304770_13824538__full-cat_1	108	"72,658"	"73,404"	-1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	1	FALSE	M	AMG
IMGVR_UViG_3300028422_000873_3300028422_Ga0304770_13824538__full-cat_1_249	IMGVR_UViG_3300028422_000873_3300028422_Ga0304770_13824538__full-cat_1	249	"153,492"	"155,282"	1	C	K21636	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]	1	FALSE	M	AMG
IMGVR_UViG_3300028627_000004_3300028627_Ga0302243_1000126__full-cat_1_20	IMGVR_UViG_3300028627_000004_3300028627_Ga0302243_1000126__full-cat_1	20	"36,316"	"36,819"	-1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	1	FALSE	M	AMG
